sensor_name,inference_layer,inference_latency,registered_at
ESP32_ED5A4D,InferenceLayer.GATEWAY,140818,2024-08-29 22:29:19.741659
ESP32_46B1A6,InferenceLayer.GATEWAY,142774,2024-08-29 22:29:20.143418
ESP32_F0ACBF,InferenceLayer.GATEWAY,143819,2024-08-29 22:29:22.554212
ESP32_A1BC36,InferenceLayer.GATEWAY,132162,2024-08-29 22:29:23.344110
ESP32_615B9D,InferenceLayer.GATEWAY,142047,2024-08-29 22:29:24.957999
ESP32_E9F15A,InferenceLayer.GATEWAY,143271,2024-08-29 22:29:26.158856
ESP32_97CAE1,InferenceLayer.GATEWAY,133787,2024-08-29 22:29:26.560509
ESP32_8F7400,InferenceLayer.GATEWAY,170766,2024-08-29 22:29:52.140005
ESP32_09B38F,InferenceLayer.GATEWAY,141638,2024-08-29 22:06:05.778018
ESP32_B57936,InferenceLayer.GATEWAY,132103,2024-08-29 22:06:06.574627
ESP32_8F7400,InferenceLayer.GATEWAY,139034,2024-08-29 22:06:06.978234
ESP32_3330A5,InferenceLayer.GATEWAY,139320,2024-08-29 22:06:07.381704
ESP32_F0ACBF,InferenceLayer.GATEWAY,126077,2024-08-29 22:06:10.663479
ESP32_46978A,InferenceLayer.GATEWAY,137448,2024-08-29 22:29:20.545685
ESP32_37E138,InferenceLayer.GATEWAY,137424,2024-08-29 22:29:25.354331
ESP32_6EF35F,InferenceLayer.GATEWAY,142230,2024-08-29 22:29:25.772405
ESP32_A73166,InferenceLayer.GATEWAY,142882,2024-08-29 22:29:26.977896
ESP32_A1BC36,InferenceLayer.GATEWAY,117957,2024-08-29 22:29:56.488422
ESP32_C31F5E,InferenceLayer.GATEWAY,151475,2024-08-29 22:29:56.924706
ESP32_A73166,InferenceLayer.GATEWAY,140901,2024-08-29 22:30:00.117598
ESP32_97C286,InferenceLayer.GATEWAY,206114,2024-08-29 22:06:09.140315
ESP32_B25FE3,InferenceLayer.GATEWAY,156844,2024-08-29 22:06:09.491218
ESP32_1F4D55,InferenceLayer.GATEWAY,252949,2024-08-29 22:06:10.077998
ESP32_ADD36D,InferenceLayer.GATEWAY,181150,2024-08-29 22:06:10.336517
ESP32_AB192B,InferenceLayer.GATEWAY,200178,2024-08-29 22:06:11.109569
ESP32_C31F5E,InferenceLayer.GATEWAY,156952,2024-08-29 22:06:11.900052
ESP32_E2F3EA,InferenceLayer.GATEWAY,216406,2024-08-29 22:06:12.357109
ESP32_37E138,InferenceLayer.GATEWAY,230236,2024-08-29 22:06:13.545496
ESP32_97C286,InferenceLayer.GATEWAY,140492,2024-08-29 22:29:20.943717
ESP32_1F4D55,InferenceLayer.GATEWAY,139620,2024-08-29 22:29:21.747089
ESP32_ADD36D,InferenceLayer.GATEWAY,140730,2024-08-29 22:29:22.146749
ESP32_09B38F,InferenceLayer.GATEWAY,130976,2024-08-29 22:29:50.870282
