elapsed_time,direction,sender,receiver,length
36.365527153015144,outgoing,172.18.0.3,172.17.0.1,290
36.36838793754578,outgoing,172.18.0.3,172.17.0.1,7306
36.37121653556824,outgoing,172.18.0.3,172.17.0.1,7306
36.37566137313843,outgoing,172.18.0.3,172.17.0.1,14546
36.37985849380493,outgoing,172.18.0.3,172.17.0.1,14546
36.381943464279175,outgoing,172.18.0.3,172.17.0.1,2962
36.50288653373718,outgoing,172.18.0.3,172.17.0.1,14186
36.61532187461853,outgoing,172.18.0.3,172.17.0.1,66
36.61603283882141,outgoing,172.18.0.3,172.17.0.1,66
36.61741852760315,outgoing,172.18.0.3,172.17.0.1,66
36.87070965766907,incoming,172.18.0.1,172.18.0.2,2135
36.874234676361084,incoming,172.18.0.8,172.18.0.2,66
36.87495422363281,outgoing,172.18.0.3,172.17.0.1,74
36.876402378082275,outgoing,172.18.0.3,172.17.0.1,66
36.877117395401,outgoing,172.18.0.3,172.17.0.1,290
36.87993788719177,outgoing,172.18.0.3,172.17.0.1,7306
36.88278579711914,outgoing,172.18.0.3,172.17.0.1,7306
36.88709855079651,outgoing,172.18.0.3,172.17.0.1,14546
36.89127540588379,outgoing,172.18.0.3,172.17.0.1,14546
36.89329719543457,outgoing,172.18.0.3,172.17.0.1,2962
37.02024483680725,outgoing,172.18.0.3,172.17.0.1,14503
37.1270592212677,outgoing,172.18.0.3,172.17.0.1,66
37.12777400016785,outgoing,172.18.0.3,172.17.0.1,66
37.12919378280639,outgoing,172.18.0.3,172.17.0.1,66
37.38266086578369,incoming,172.18.0.1,172.18.0.2,2135
37.38541030883789,incoming,172.18.0.8,172.18.0.2,66
37.386133432388306,outgoing,172.18.0.3,172.17.0.1,74
37.38762187957764,outgoing,172.18.0.3,172.17.0.1,66
37.38833713531494,outgoing,172.18.0.3,172.17.0.1,290
37.39113450050354,outgoing,172.18.0.3,172.17.0.1,7306
37.393903970718384,outgoing,172.18.0.3,172.17.0.1,7306
37.39822340011596,outgoing,172.18.0.3,172.17.0.1,14546
37.402538537979126,outgoing,172.18.0.3,172.17.0.1,14546
37.40461444854736,outgoing,172.18.0.3,172.17.0.1,2962
37.526036739349365,outgoing,172.18.0.3,172.17.0.1,14284
37.64027166366577,outgoing,172.18.0.3,172.17.0.1,66
37.640995025634766,outgoing,172.18.0.3,172.17.0.1,66
37.642382860183716,outgoing,172.18.0.3,172.17.0.1,66
38.15102481842041,incoming,172.18.0.1,172.18.0.2,2343
