sensor_name,inference_layer,inference_latency,registered_at
ESP32_A73166,InferenceLayer.CLOUD,477427,2024-08-30 01:36:16.222009
ESP32_232714,InferenceLayer.CLOUD,334946,2024-08-30 01:36:45.895452
ESP32_E9F15A,InferenceLayer.CLOUD,523376,2024-08-30 01:36:54.115512
ESP32_232714,InferenceLayer.CLOUD,529358,2024-08-30 01:37:24.721406
ESP32_AB192B,InferenceLayer.CLOUD,521484,2024-08-30 01:37:29.568231
ESP32_2E88CE,InferenceLayer.CLOUD,490557,2024-08-30 01:37:31.120847
ESP32_97CAE1,InferenceLayer.CLOUD,519342,2024-08-30 01:37:33.163877
ESP32_ED5A4D,InferenceLayer.CLOUD,474010,2024-08-30 01:38:04.911174
ESP32_97C286,InferenceLayer.CLOUD,464526,2024-08-30 01:38:06.106820
ESP32_1F4D55,InferenceLayer.CLOUD,481627,2024-08-30 01:38:06.931064
ESP32_AB192B,InferenceLayer.CLOUD,483820,2024-08-30 01:38:08.137194
ESP32_615B9D,InferenceLayer.CLOUD,525072,2024-08-30 01:38:10.186042
ESP32_6EF35F,InferenceLayer.CLOUD,518598,2024-08-30 01:38:10.970033
ESP32_97CAE1,InferenceLayer.CLOUD,518878,2024-08-30 01:38:11.776058
ESP32_B57936,InferenceLayer.CLOUD,523558,2024-08-30 01:10:22.397090
ESP32_97C286,InferenceLayer.CLOUD,521282,2024-08-30 01:10:24.828427
ESP32_2E88CE,InferenceLayer.CLOUD,525497,2024-08-30 01:10:28.436937
ESP32_37E138,InferenceLayer.CLOUD,519656,2024-08-30 01:10:29.242219
ESP32_E9F15A,InferenceLayer.CLOUD,523767,2024-08-30 01:10:30.045731
ESP32_97C286,InferenceLayer.CLOUD,530123,2024-08-30 01:11:03.479375
ESP32_ADD36D,InferenceLayer.CLOUD,521440,2024-08-30 01:11:04.669265
ESP32_AB192B,InferenceLayer.CLOUD,518702,2024-08-30 01:11:05.459286
ESP32_C31F5E,InferenceLayer.CLOUD,522950,2024-08-30 01:11:06.284867
ESP32_A73166,InferenceLayer.CLOUD,461502,2024-08-30 01:11:09.403695
ESP32_09B38F,InferenceLayer.CLOUD,329101,2024-08-30 01:11:38.690436
ESP32_B57936,InferenceLayer.CLOUD,489145,2024-08-30 01:11:39.673129
ESP32_3330A5,InferenceLayer.CLOUD,492913,2024-08-30 01:11:40.468311
ESP32_46B1A6,InferenceLayer.CLOUD,477629,2024-08-30 01:11:41.252547
